name,k,VF,density,ASA_grav,ASA_vol,LPD,PLD,volume,,,,N_atoms,,N_metal_containing_bonds,N_metal_nonmetal_bonds,N_metal_linker_bonds,formula,metal_nonmetal_ratio,metal_node_connectivity,metal_node_name,N_atoms_per_linker,linker_SMILES,N_ccs
SR_msq_v1-8c_Mn_1_Ch_v2-8c_Mn_1_Ch_v3-6c_bicyclooctane_Ch_2B_1DoU_Ch_1x1x2,0.14529,0.87164,0.273146,5811.82,1587.47,28.88809,24.5656,85944.32565,,,,1502,,120,120,96,C392Cl3H248Mn12N96,0.01623816,8,8c_Mn_1_Ch,184,C(=CC1:C:C:C(:C:C:1)C1:N:N:N:N:1)C1:C:C:C(:C:C:1)C1=C(C2:C:C:C(C=CC3:C:C:C(:C:C:3)C3:N:N:N:N:3):C:C:2)C2C(=C(C3:C:C:C(C=CC4:C:C:C(:C:C:4)C4:N:N:N:N:4):C:C:3)C1C(=C2C1:C:C:C(C=CC2:C:C:C(:C:C:2)C2:N:N:N:N:2):C:C:1)C1:C:C:C(C=CC2:C:C:C(:C:C:2)C2:N:N:N:N:2):C:C:1)C1:C:C:C(C=CC2:C:C:C(:C:C:2)C2:N:N:N:N:2):C:C:1,1
SR_nkq_v1-3c_Cu_imadazoline_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_bicyclooctane_Ch_2B_2NO2_Ch_1x1x1,0.04269,0.93464,0.163752,5597.14,916.542,32.65161,25.02242,66566.24186,,,,542,,21,20,20,C121Cu4H46N36O64,0.014981273,"3,4","3c_Cu_imadazoline_Ch,4c_Cu_1_Ch","246,42",O:C(:O)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C2:C:C(:C:1)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C:C(:C:1)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C(:O):O)N(:O):O)N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C1=CC3(C=C(C4:C:C(:C(:C:C:4N(:O):O)C4:C:C(:C(:C:C:4N(:O):O)C4:C:N:N:C:4)N(:O):O)N(:O):O)C1C(=C3)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C2:C:C:1N(:O):O)N(:O):O)N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C1:C:N:N:C:1)N(:O):O)N(:O):O)N(:O):O)N(:O):O)N(:O):O)N(:O):O)N(:O):O)N(:O):O___O:N(:O)C1:C:C(C2:C:C(:C(:C:C:2N(:O):O)C2:C:N:N:C:2)N(:O):O):C(:C:C:1C1:C:N:N:C:1)N(:O):O,1
SR_pda_v1-8c_Co_1_Ch_v2-6c_B_Ch_1B_4F_Ch_ntn_edge_1x1x1,0.18071,0.68616,0.943435,1072.85,1012.16,25.57671,13.58515,29912.75422,,,,1020,,240,240,192,C44Co4F20O17,0.049382716,8,8c_Co_1_Ch,"6,272",O:C(:O)C(:O):O___O:C(:O)C1:C(F):C(F):C(:C(F):C:1F)C1:C(C2:C(F):C(F):C(C(:O):O):C(F):C:2F):C2C3:C(F):C(F):C(:C(F):C:3F)C3:C(C4:C(F):C(F):C(C(:O):O):C(F):C:4F):C(C4:C(F):C(F):C(C(:O):O):C(F):C:4F):C(C4:C(F):C(F):C(:C(F):C:4F)C4:C(C5:C(F):C(F):C(C(:O):O):C(F):C:5F):C(C5:C(F):C(F):C(C(:O):O):C(F):C:5F):C(C5:C(F):C(F):C(:C(F):C:5F)C5:C(C6:C(F):C(F):C(C(:O):O):C(F):C:6F):C(C6:C(F):C(F):C(C(:O):O):C(F):C:6F):C(C6:C(F):C(F):C(:C(F):C:6F)C:1:C(C1:C(F):C(F):C(C(:O):O):C(F):C:1F):C:2C1:C(F):C(F):C(C(:O):O):C(F):C:1F):C(C1:C(F):C(F):C(C(:O):O):C(F):C:1F):C:5C1:C(F):C(F):C(C(:O):O):C(F):C:1F):C(C1:C(F):C(F):C(C(:O):O):C(F):C:1F):C:4C1:C(F):C(F):C(C(:O):O):C(F):C:1F):C(C1:C(F):C(F):C(C(:O):O):C(F):C:1F):C:3C1:C(F):C(F):C(C(:O):O):C(F):C:1F,1
SR_llk_v1-3c_B_Ch_v2-12c_Zr_1_Ch_1B_2F_Ch_1x1x1,0.1321,0.71016,0.779939,2223.6,1734.27,16.59553,7.56985,36443.14536,,,,1260,,288,288,144,C54F12H20O16Zr3,0.029411765,12,12c_Zr_1_Ch,48,O:C(:O)C1:C:C(F):C(:C:C:1F)C1:C:C(:C:C(:C:1)C1:C:C(F):C(:C:C:1F)C(:O):O)C1:C:C(F):C(:C:C:1F)C(:O):O,1
SR_rtw_v1-4c_Cu_1_Ch_v2-5c_bicyclooctane_Ch_1B_4CN_Ch_1x1x2,0.27924,0.65174,0.787549,2237.5,1762.14,8.93552,6.29053,33205.58486,,,,1264,,72,64,64,C51Cu1H6N17O4,0.012820513,4,4c_Cu_1_Ch,,None,1
SR_mmn_v1-3c_pyrrole_Ch_v2-6c_Zr_1_Ch_v3-4c_bicyclooctane_Ch_1B_2SH_Ch_1x1x1,0.09706,0.76076,0.629841,2526.55,1591.32,20.18032,16.01277,48869.80514,,,,1360,,384,384,96,C30H28N1O16S7Zr3,0.036585366,6,6c_Zr_1_Ch,"18,208",O:C(:O)C1:C:C(S):C(:C:C:1S)C(:O):O___O:C(:O)C1:C:C(S):C(:C:C:1S)C1:C:C:C(C2:C:C(S):C(:C:C:2S)C(:O):O):N:1C1:C:C(S):C(:C:C:1S)C1=CC2(C=C(C3:C:C(S):C(:C:C:3S)N3:C(:C:C:C:3C3:C:C(S):C(:C:C:3S)C(:O):O)C3:C:C(S):C(:C:C:3S)C(:O):O)C1C(=C2)C1:C:C(S):C(:C:C:1S)N1:C(:C:C:C:1C1:C:C(S):C(:C:C:1S)C(:O):O)C1:C:C(S):C(:C:C:1S)C(:O):O)C1:C:C(S):C(:C:C:1S)N1:C(:C:C:C:1C1:C:C(S):C(:C:C:1S)C(:O):O)C1:C:C(S):C(:C:C:1S)C(:O):O,1
SR_scu_v1-8c_Zr_1_Ch_v2-4c_B_Ch_1B_2SH_Ch_2x2x2,0.08543,0.69762,0.804896,1945.45,1565.88,12.94803,9.63296,40496.46676,,,,1392,,384,384,128,C34H26O16S8Zr3,0.035714286,8,8c_Zr_1_Ch,68,O:C(:O)C1:C:C(S):C(:C:C:1S)C1:C:C(C2:C:C(S):C(:C:C:2S)C(:O):O):C(:C:C:1C1:C:C(S):C(:C:C:1S)C(:O):O)C1:C:C(S):C(:C:C:1S)C(:O):O,1
SR_pti_v1-4c_Ni_1_Ch_v2-4c_Ni_1_Ch_v3-4c_1anC_Ch_1B_2NH2_Ch_1x1x2,0.22586,0.68906,0.759369,2631.68,1998.42,8.88094,7.44392,25541.13341,,,,1136,,144,128,128,C29H24N8Ni2O8,0.028985507,4,4c_Ni_1_Ch,69,NC1:C:C(:C(N):C:C:1C(:O):O)C(C1:C:C(N):C(:C:C:1N)C(:O):O)(C1:C:C(N):C(:C:C:1N)C(:O):O)C1:C:C(N):C(:C:C:1N)C(:O):O,1
SR_pyc_v1-8c_Co_2_Ch_1DoU_Ch_1x1x1,0.34047,0.78312,0.580535,2775.07,1611.02,21.42371,14.46105,125187.8386,,,,3312,,960,960,768,C24Cl1Co4H16N24,0.061538462,8,8c_Co_2_Ch,16,C(=CC1C:N:N:N:1)C1C:N:N:N:1,1
SR_luo_v1-3c_triazine_Ch_v2-3c_triazine_Ch_v3-4c_Cd_1_Ch_1TrU_Ch_1x1x1,0.08711,0.89518,0.297287,5345.59,1589.17,21.53632,15.15678,40268.29201,,,,416,,128,128,128,C14Cd1N3O8,0.04,4,4c_Cd_1_Ch,"8,34",O:C(:O)C#CC(:O):O___O:C(:O)C#CC1:N:C(C#CC(:O):O):N:C(C#CC2:N:C(C#CC(:O):O):N:C(C#CC(:O):O):N:2):N:1,1
SR_myd_v1-4c_B_Ch_v2-6c_CdZn_1_Ch_2B_2CF3_Ch_1x1x1,0.0507,0.83268,0.487068,2943.08,1433.48,21.75055,17.21524,91066.08696,,,,1816,,128,128,96,C111Cd3F72H27O13Zn1,0.01793722,6,6c_CdZn_1_Ch,148,O:C(:O)C1:C:C(:C(:C:C:1C(F)(F)F)C1:C:C(:C(:C:C:1C(F)(F)F)C1:C:C(:C(:C:C:1C1:C:C(:C(:C:C:1C(F)(F)F)C1:C:C(:C(:C:C:1C(F)(F)F)C(:O):O)C(F)(F)F)C(F)(F)F)C1:C:C(:C(:C:C:1C(F)(F)F)C1:C:C(:C(:C:C:1C(F)(F)F)C(:O):O)C(F)(F)F)C(F)(F)F)C1:C:C(:C(:C:C:1C(F)(F)F)C1:C:C(:C(:C:C:1C(F)(F)F)C(:O):O)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,1
SR_smh_v1-6c_Mg_1_Ch_2B_2NH2_Ch_1x1x1,0.05596,0.93226,0.148308,5152.58,764.171,60.99962,59.57807,204537.8249,,,,1584,,360,360,144,C8H7Mg1N2O4,0.047619048,6,6c_Mg_1_Ch,34,NC1:C:C(:C(N):C:C:1C(:O):O)C1:C:C(N):C(:C:C:1N)C(:O):O,1
SR_met_v1-6c_Zn_1_Ch_v2-6c_Zn_1_Ch_v3-3c_pyrrole_Ch_1B_4Br_Ch_ntn_edge_1x1x1,0.0224,0.86932,0.537884,1516.7,815.811,31.34904,25.6084,165706.5499,,,,1848,,384,384,288,Br16C38H4N2O13Zn4,0.054794521,6,6c_Zn_1_Ch,36,O:C(:O)C1:C(Br):C(Br):C(:C(Br):C:1Br)C1:C:C:C(C2:C(Br):C(Br):C(C(:O):O):C(Br):C:2Br):N:1C(:O):O,1
SR_mfj_v1-3c_B_Ch_v2-3c_Cu_imadazoline_Ch_v3-4c_Cu_1_Ch_v4-4c_ethene_Ch_ntn_edge_1B_2CN_Ch_1x1x1,0.19592,0.8098,0.521049,4067.84,2119.54,14.11162,10.59266,39079.71369,,,,912,,132,128,128,C60Cu7H23N20O4,0.065420561,"3,4","3c_Cu_imadazoline_Ch,4c_Cu_1_Ch","14,292,10",C1:N:N:C:C:1C1:C:N:N:C:1___N#CC1:C:C(C2:C:N:N:C:2):C(C#N):C:C:1C1=C(C2:C:C(C#N):C(:C:C:2C#N)C2:C:N:N:C:2)C2:C:C(C#N):C(:C:C:2C#N)C2:C:C3:C:C(:C:2)C2:C:C(C#N):C(:C:C:2C#N)C(=C(C2:C:C(C#N):C(:C:C:2C#N)C2:C:N:N:C:2)C2:C:C(C#N):C(:C:C:2C#N)C2:C:C(:C:C(:C:2)C2:C:C(C#N):C1:C:C:2C#N)C1:C:C2:C:C(:C:1)C1:C:C(C#N):C(:C:C:1C#N)C(=C(C1:C:C(C#N):C(:C:C:1C#N)C1:C:N:N:C:1)C1:C:C(C#N):C(:C:C:1C#N)C1:C:C3:C:C(:C:1)C1:C:C(C#N):C(:C:C:1C#N)C(=C(C1:C:C(C#N):C(:C:C:1C#N)C1:C:N:N:C:1)C1:C:C(C#N):C2:C:C:1C#N)C1:C:C(C#N):C(:C:C:1C#N)C1:C:N:N:C:1)C1:C:C(C#N):C(:C:C:1C#N)C1:C:N:N:C:1)C1:C:C(C#N):C(:C:C:1C#N)C1:C:N:N:C:1___O:C(:O)C1:C:N:N:C:1,1
SR_msq_v1-8c_Mn_1_Ch_v2-8c_Mn_1_Ch_v3-6c_bicyclooctane_Ch_1B_4Br_Ch_1x1x2,0.16378,0.58362,1.66144,409.302,680.032,13.75887,11.00916,24369.59894,,,,830,,120,120,96,Br96C200Cl3H8Mn12N96,0.029776675,8,8c_Mn_1_Ch,100,BrC1:C(Br):C(C2:N:N:N:N:2):C(Br):C(Br):C:1C1=C(C2:C(Br):C(Br):C(C3:N:N:N:N:3):C(Br):C:2Br)C2C(=C(C3:C(Br):C(Br):C(C4:N:N:N:N:4):C(Br):C:3Br)C1C(=C2C1:C(Br):C(Br):C(C2:N:N:N:N:2):C(Br):C:1Br)C1:C(Br):C(Br):C(C2:N:N:N:N:2):C(Br):C:1Br)C1:C(Br):C(Br):C(C2:N:N:N:N:2):C(Br):C:1Br,1
SR_nta_v1-3c_triazine_Ch_v2-3c_Cu_imadazoline_Ch_ntn_edge_2B_4Br_Ch_1x1x1,0.20875,0.9002,0.368654,3956.34,1458.52,20.21992,13.82166,86681.21033,,,,720,,108,108,108,Br4C18Cu3H6N9,0.081081081,3,3c_Cu_imadazoline_Ch,"60,14",BrC1:C(Br):C(:C(Br):C(Br):C:1C1:N:C(:N:C(:N:1)C1:C:N:N:C:1)C1:C:N:N:C:1)C1:C(Br):C(Br):C(C2:N:C(:N:C(:N:2)C2:C:N:N:C:2)C2:C:N:N:C:2):C(Br):C:1Br___C1:N:N:C:C:1C1:C:N:N:C:1,1
SR_nox_v1-3c_B_Ch_v2-4c_V_1_Ch_1TrU_Ch_1x1x1,0.40373,0.90722,0.208289,6322.01,1316.81,20.29882,18.15357,24569.14457,,,,264,,36,32,32,C22H6O4V1,0.03125,4,4c_V_1_Ch,64,O:C(:O)C#CC1:C:C2C#CC3:C:C(C#CC(:O):O):C:C(C#CC4:C:C(C#CC(:O):O):C:C(C#CC5:C:C(C#CC(:O):O):C:C(C#CC(:C:1):C:2):C:5):C:4):C:3,1
SR_motea_v1-4c_bicyclooctane_Ch_v2-4c_1anC_Ch_v3-3c_Cu_imadazoline_Ch_ntn_edge_1B_2SH_Ch_1x1x2,0.02931,0.92582,0.18589,4209.48,782.5,51.15337,47.83883,151875.8863,,,,1360,,96,96,96,C42Cu3H26N6S8,0.036585366,3,3c_Cu_imadazoline_Ch,,None,1
SR_mog_v1-4c_Ni_1_Ch_v2-4c_1anC_Ch_1B_2SH_Ch_1x2x2,0.506,0.56308,1.08163,791.667,856.295,5.73191,4.03953,14242.88475,,,,704,,72,64,64,C21H12Ni1O4S6,0.023255814,4,4c_Ni_1_Ch,172,O:C(:O)C1:C:C(S):C(:C:C:1S)C1(C2:C:C(S):C(:C:C:2S)C(:O):O)C2:C:C(S):C(:C:C:2S)C(C2:C:C(S):C(:C:C:2S)C(:O):O)(C2:C:C(S):C(:C:C:2S)C(:O):O)C2:C:C(S):C(:C:C:2S)C(C2:C:C(S):C(:C:C:2S)C(:O):O)(C2:C:C(S):C(:C:C:2S)C(:O):O)C2:C:C(S):C(:C:C:2S)C(C2:C:C(S):C(:C:C:2S)C(:O):O)(C2:C:C(S):C(:C:C:2S)C(:O):O)C2:C:C(S):C1:C:C:2S,1
SR_pdp_v1-3c_Cu_imadazoline_Ch_v2-6c_bicyclooctane_Ch_v3-4c_Cu_1_Ch_1B_2CF3_Ch_1x1x1,0.06199,0.8446,0.459099,3766.17,1729.05,25.26287,10.06492,98405.02913,,,,1892,,198,192,192,C220Cu21F108H76N36O12,0.046460177,"3,4","3c_Cu_imadazoline_Ch,4c_Cu_1_Ch","148,26",FC(F)(F)C1:C:C(C2:C:N:N:C:2):C(:C:C:1C1=C(C2:C:C(:C(:C:C:2C(F)(F)F)C2:C:N:N:C:2)C(F)(F)F)C2C(=C(C3:C:C(:C(:C:C:3C(F)(F)F)C3:C:N:N:C:3)C(F)(F)F)C1C(=C2C1:C:C(:C(:C:C:1C(F)(F)F)C1:C:N:N:C:1)C(F)(F)F)C1:C:C(:C(:C:C:1C(F)(F)F)C1:C:N:N:C:1)C(F)(F)F)C1:C:C(:C(:C:C:1C(F)(F)F)C1:C:N:N:C:1)C(F)(F)F)C(F)(F)F___O:C(:O)C1:C:C(:C(:C:C:1C(F)(F)F)C1:C:N:N:C:1)C(F)(F)F,1
SR_lil_v1-4c_Cu_1_Ch_v2-3c_Cu_imadazoline_Ch_ntn_edge_1B_2CH3_Ch_2x1x2,0.08947,0.8981,0.334164,4766,1592.63,17.0081,13.79927,94213.22377,,,,1248,,336,320,320,C15Cu4H10N6O4,0.114285714,"3,4","3c_Cu_imadazoline_Ch,4c_Cu_1_Ch","30,10",CC1:C:C(C2:C:N:N:C:2):C(C):C:C:1C1:C:N:N:C:1___O:C(:O)C1:C:N:N:C:1,1
SR_smh_v1-6c_Mg_1_Ch_2B_2CN_Ch_1x1x1,0.08437,0.92722,0.161671,4771.36,771.39,60.15095,58.37682,204426.0568,,,,1440,,360,360,144,C10H3Mg1N2O4,0.052631579,6,6c_Mg_1_Ch,30,N#CC1:C:C(:C(C#N):C:C:1C(:O):O)C1:C:C(C#N):C(:C:C:1C#N)C(:O):O,1
SR_nht_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_triazine_Ch_1TrU_Ch_2TrU_Ch_ntn_edge_2x2x2,0.55552,0.6986,0.876473,2670.9,2340.97,8.08251,4.33452,96751.85688,,,,2592,,1080,1080,864,C16Cr3N4O13,0.090909091,6,6c_Cr_1_Ch,"10,21,15",O:C(:O)C#CC#CC(:O):O___O:C(:O)C#CC1:N:C(C#CC(:O):O):N:C(C#CC(:O):O):N:1___O:C(:O)C1:N:C(:N:C(:N:1)C(:O):O)C(:O):O,1
SR_pdp_v1-3c_triazine_Ch_v2-6c_bicyclooctane_Ch_v3-4c_V_1_Ch_ntn_edge_2x2x2,0.72404,0.39956,1.65237,0,0,6.98423,1.66762,34777.25859,,,,2464,,432,384,384,C40H4N18O12V3,0.040540541,4,4c_V_1_Ch,,None,1
SR_sln_v1-3c_triazine_Ch_v2-3c_Cu_imadazoline_Ch_v3-4c_1anC_Ch_1DoU_Ch_1x1x2,0.15291,0.85282,0.409933,4886.72,2003.23,19.40484,17.84552,29631.84456,,,,516,,72,72,72,C19Cu3H14N7,0.075,3,3c_Cu_imadazoline_Ch,120,C(=CC(C=CC1:C:N:N:C:1)(C=CC1:C:N:N:C:1)C=CC1:N:C(C=CC(C=CC2:C:N:N:C:2)(C=CC2:C:N:N:C:2)C=CC2:C:N:N:C:2):N:C(C=CC(C=CC2:C:N:N:C:2)(C=CC2:C:N:N:C:2)C=CC2:C:N:N:C:2):N:1)C1:C:N:N:C:1,1
SR_lwh_v1-6c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_Cu_imadazoline_Ch_ntn_edge_1x1x1,0.18796,0.84574,0.533396,3847.64,2052.31,22.01264,8.06607,71221.82842,,,,1368,,396,384,384,C22Cu7H12N12O4,0.14,"3,4","3c_Cu_imadazoline_Ch,4c_Cu_1_Ch","48,14,10",C1:N:N:C:C:1C1:C(C2:C:N:N:C:2):C(C2:C:N:N:C:2):C(C2:C:N:N:C:2):C(C2:C:N:N:C:2):C:1C1:C:N:N:C:1___C1:N:N:C:C:1C1:C:N:N:C:1___O:C(:O)C1:C:N:N:C:1,1
SR_pek_v1-3c_triazine_Ch_v2-12c_Zr_1_Ch_v3-8c_Zr_1_Ch_1B_2CH3_Ch_ntn_edge_1x1x2,0.15582,0.6388,0.935043,1536.44,1436.64,12.03867,6.4505,33417.70305,,,,1392,,384,384,144,C66H61N9O32Zr6,0.035714286,"12,8","12c_Zr_1_Ch,8c_Zr_1_Ch",47,CC1:C:C(C2:N:C(:N:C(:N:2)C2:C:C(C):C(:C:C:2C)C(:O):O)C(:O):O):C(C):C:C:1C(:O):O,1
SR_myc_v1-6c_Zn_1_Ch_v2-3c_B_Ch_2B_2CF3_Ch_ntn_edge_1x1x1,0.0446,0.86348,0.371846,3956,1471.02,23.85361,19.89767,118323.7548,,,,1936,,128,128,96,C120F72H33O13Zn4,0.016806723,6,6c_Zn_1_Ch,158,O:C(:O)C1:C:C(:C(:C:C:1C(F)(F)F)C1:C:C(:C(:C:C:1C(F)(F)F)C1:C:C(:C:C(:C:1)C1:C:C(:C(:C:C:1C(F)(F)F)C1:C:C(:C(:C:C:1C(F)(F)F)C(:O):O)C(F)(F)F)C(F)(F)F)C1:C:C(:C:C(:C:1)C1:C:C(:C(:C:C:1C(F)(F)F)C1:C:C(:C(:C:C:1C(F)(F)F)C(:O):O)C(F)(F)F)C(F)(F)F)C1:C:C(:C(:C:C:1C(F)(F)F)C1:C:C(:C(:C:C:1C(F)(F)F)C(:O):O)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,1
SR_smg_v1-6c_Al_1_Ch_ntn_edge_2x2x2,5.99324,0.53288,1.35689,896.092,1215.9,7.88179,5.84319,73502.7733,,,,3168,,2160,2160,1728,Al3C6O13,0.157894737,6,6c_Al_1_Ch,6,O:C(:O)C(:O):O,1
SR_myd_v1-4c_porphyrin_Ch_v2-6c_Cr_1_Ch_1B_2NH2_Ch_1x1x1,0.13111,0.8007,0.452117,3628.23,1640.38,17.89334,13.36036,45023.13701,,,,1256,,120,120,96,C72Cr3H51N18O13,0.019480519,6,6c_Cr_1_Ch,102,NC1:C:C(:C(N):C:C:1C(:O):O)C1:C2:C:C:C(:N:2):C(C2:C:C(N):C(:C:C:2N)C(:O):O):C2:C:C:C(:[NH]:2):C(C2:C:C(N):C(:C:C:2N)C(:O):O):C2:C:C:C(:N:2):C(C2:C:C(N):C(:C:C:2N)C(:O):O):C2:C:C:C:1:[NH]:2,1
SR_qom_v1-3c_B_Ch_v2-3c_B_Ch_v3-3c_triazine_Ch_v4-6c_Ni_1_Ch_v5-6c_Ni_1_Ch_ntn_edge_2x2x2,0.2356,0.61386,1.30811,1155.55,1511.59,6.07604,4.21226,65953.60938,,,,2528,,1152,1152,768,C27H7N9Ni8O28,0.112676056,6,6c_Ni_1_Ch,"18,15",O:C(:O)C1:C:C(:C:C(:C:1)C(:O):O)C(:O):O___O:C(:O)C1:N:C(:N:C(:N:1)C(:O):O)C(:O):O,1
SR_lwg_v1-4c_Cu_1_Ch_v2-3c_triazine_Ch_v3-3c_Cu_imadazoline_Ch_ntn_edge_1B_2CH3_Ch_1x1x1,0.09165,0.87302,0.320252,5255.22,1683,22.44687,11.22405,54624.58862,,,,976,,120,112,112,C55Cu5H42N12O8,0.042735043,"3,4","3c_Cu_imadazoline_Ch,4c_Cu_1_Ch","30,51",CC1:C:C(C2:C:N:N:C:2):C(C):C:C:1C1:C:N:N:C:1___CC1:C:C(C2:N:C(:N:C(:N:2)C2:C:C(C):C(:C:C:2C)C(:O):O)C2:C:N:N:C:2):C(C):C:C:1C(:O):O,1
SR_pyf_v1-4c_Cu_1_Ch_v2-4c_1anC_Ch_v3-3c_Cu_imadazoline_Ch_v4-4c_bicyclooctane_Ch_1DoU_Ch_1B_4H_Ch_1x1x1,0.0725,0.89924,0.290563,5326.24,1547.61,19.27477,11.59532,99975.06953,,,,1354,,252,240,240,C309Cu48H200N72O48,0.076311606,"3,4","3c_Cu_imadazoline_Ch,4c_Cu_1_Ch","293,14",C1=C(C2:C:C:C(:C:C:2)C2:C:N:N:C:2)C2C(=CC1(C=C2C1:C:C:C(:C:C:1)C(C1:C:C:C(:C:C:1)C1=CC2(C=C(C3:C:C:C(:C:C:3)C3:C:N:N:C:3)C1C(=C2)C1:C:C:C(:C:C:1)C1:C:N:N:C:1)C1:C:C:C(:C:C:1)C1:C:N:N:C:1)(C1:C:C:C(:C:C:1)C1=CC2(C=C(C3:C:C:C(:C:C:3)C3:C:N:N:C:3)C1C(=C2)C1:C:C:C(:C:C:1)C1:C:N:N:C:1)C1:C:C:C(:C:C:1)C1:C:N:N:C:1)C1:C:C:C(:C:C:1)C1=CC2(C=C(C3:C:C:C(:C:C:3)C3:C:N:N:C:3)C1C(=C2)C1:C:C:C(:C:C:1)C1:C:N:N:C:1)C1:C:C:C(:C:C:1)C1:C:N:N:C:1)C1:C:C:C(:C:C:1)C1:C:N:N:C:1)C1:C:C:C(:C:C:1)C1:C:N:N:C:1___O:C(:O)C=CC1:C:N:N:C:1,1
SR_ptt_v1-4c_1anC_Ch_v2-4c_porphyrin_Ch_v3-4c_Cu_1_Ch_1B_2DoU_Ch_1x2x1,0.12765,0.8963,0.211641,7003.87,1482.3,18.12033,14.8467,104125.8131,,,,1552,,72,64,64,C53Cu1H37N2O4,0.010416667,4,4c_Cu_1_Ch,384,O:C(:O)C=CC1:C:C:C(C=CC2(C=CC3:C:C:C(C=CC(:O):O):C:C:3)C=CC3:C:C:C(C=CC4:C5:C:C:C(:N:5):C5C=CC6:C:C:C(C=CC(C=CC7:C:C:C(C=CC(:O):O):C:C:7)(C=CC7:C:C:C(C=CC(:O):O):C:C:7)C=CC7:C:C:C(C=CC8:C9:C:C:C(:N:9):C(C=CC9:C:C:C(C=C2):C:C:9):C2:C:C:C(:[NH]:2):C2C=CC9:C:C:C(C=CC(C=CC%10:C:C:C(C=CC(:O):O):C:C:%10)(C=CC%10:C:C:C(C=CC(:O):O):C:C:%10)C=CC%10:C:C:C(C=CC(:C%11:C:C:C(:N:%11):C(C=CC%11:C:C:C(C=CC(C=CC%12:C:C:C(C=CC(:O):O):C:C:%12)(C=CC%12:C:C:C(C=CC(:O):O):C:C:%12)C=CC%12:C:C:C(C=CC(:C%13:C:C:C:2:N:%13):C2:C:C:C:8:[NH]:2):C:C:%12):C:C:%11):C2:C:C:C:5:[NH]:2):C2:C:C:C:4:[NH]:2):C:C:%10):C:C:9):C:C:7):C:C:6):C:C:3):C:C:1,1
SR_nyn_v1-8c_Co_1_Ch_v2-4c_ethene_Ch_v3-8c_Co_2_Ch_1TrU_Ch_1B_4H_Ch_2x2x1,0.30853,0.6426,0.924402,1759.42,1626.41,8.54751,4.37794,22046.08125,,,,940,,240,240,192,C108Cl2Co12H48N48O17,0.053811659,8,"8c_Co_1_Ch,8c_Co_2_Ch","66,11",C1:N:N:N:C1C1:C:C:C(:C:C:1)C(=C(C1:C:C:C(:C:C:1)C1C:N:N:N:1)C1:C:C:C(:C:C:1)C1C:N:N:N:1)C1:C:C:C(:C:C:1)C1C:N:N:N:1___O:C(:O)C#CC1C:N:N:N:1,1
SR_sky_v1-3c_B_Ch_v2-12c_Zr_1_Ch_1B_2OH_Ch_1x1x1,0.13279,0.7333,0.682599,2392.43,1633.07,20.28451,9.03376,40952.16635,,,,1404,,288,288,144,C54H32O28Zr3,0.026315789,12,12c_Zr_1_Ch,54,O:C(:O)C1:C:C(O):C(:C:C:1O)C1:C:C(:C:C(:C:1)C1:C:C(O):C(:C:C:1O)C(:O):O)C1:C:C(O):C(:C:C:1O)C(:O):O,1
SR_msq_v1-8c_Mn_1_Ch_v2-8c_Mn_1_Ch_v3-6c_bicyclooctane_Ch_1B_2Br_Ch_1x1x2,0.19168,0.65604,1.15374,1214.18,1400.85,13.73967,11.28321,24192.36639,,,,830,,120,120,96,Br48C200Cl3H56Mn12N96,0.029776675,8,8c_Mn_1_Ch,100,BrC1:C:C(C2:N:N:N:N:2):C(Br):C:C:1C1=C(C2:C:C(Br):C(:C:C:2Br)C2:N:N:N:N:2)C2C(=C(C3:C:C(Br):C(:C:C:3Br)C3:N:N:N:N:3)C1C(=C2C1:C:C(Br):C(:C:C:1Br)C1:N:N:N:N:1)C1:C:C(Br):C(:C:C:1Br)C1:N:N:N:N:1)C1:C:C(Br):C(:C:C:1Br)C1:N:N:N:N:1,1
SR_nba_v1-4c_Cu_1_Ch_v2-3c_Cu_imadazoline_Ch_ntn_edge_1B_2OH_Ch_1x1x1,0.04775,0.9414,0.186151,5353.51,996.56,35.16629,16.49232,61305.39114,,,,474,,99,96,96,C32Cu7H20N12O8,0.097222222,"3,4","3c_Cu_imadazoline_Ch,4c_Cu_1_Ch","10,26",O:C(:O)C1:C:N:N:C:1___OC1:C:C(C2:C:N:N:C:2):C(O):C:C:1C1:C:N:N:C:1,1
