MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,O-to-M,MP,TDU,DU,U_H2 (mol/kg),D_H2 (cm2/s)
ADASIJ_clean,18.23438,2.7626843872344,6.60024,0.629251,1.21573,0.76499931823,3491.36,47.8260869565217,26.0869565217391,21.7391304347826,0,0,0,0,4.34782608695652,10,9.09090909090909,193,0.731060606060606,0.0834009848,0.0017062644304546
ADASOP_clean,18.07263,2.69199935651661,6.71346,0.63164,1.24216,0.7845979424,3519.51,47.8260869565217,26.0869565217391,21.7391304347826,0,0,0,0,4.34782608695652,10,9.09090909090909,193,0.731060606060606,0.0856669623,0.00196419633787707
ADASUV_clean,17.16775,2.54971633101646,6.7332,0.625693,1.22616,0.76719972888,3636.01,47.1428571428571,25.7142857142857,22.8571428571429,0,0,0,0,4.28571428571429,10.6666666666667,9.09090909090909,193,0.731060606060606,0.0822109,0.00215162171566271
ADATEG_manual,27.33782,2.04945933140616,13.33904,0.238777,3.75246,0.89600114142,6170.7,57.9310344827586,31.0344827586207,8.27586206896552,0.689655172413793,0,0,0,2.06896551724138,8,3.57142857142857,493,0.733630952380952,0.1884997914,0.00417831327320706
ADATOQ_clean,10.5421,1.16152184140562,9.07611,0.632077,1.15144,0.72779874088,3677.95,45.0867052023121,41.6184971098266,0,11.5606936416185,0,0,0,1.73410404624277,0,3.84615384615385,169,0.541666666666667,0.0765070621,0.00197907414784608
ADATUW_clean,10.34629,1.16769483231081,8.86044,0.640612,1.13953,0.72999659236,3624.84,45.0867052023121,41.6184971098266,0,11.5606936416185,0,0,0,1.73410404624277,0,3.84615384615385,169,0.541666666666667,0.0745165825,0.00158524500824969
ADAVAE_clean,10.21446,1.15978649262705,8.80719,0.655338,1.11423,0.73019725974,3557.22,45.0867052023121,41.6184971098266,0,11.5606936416185,0,0,0,1.73410404624277,0,3.84615384615385,169,0.541666666666667,0.0752914651,0.00138162264734651
ADAVEI_clean,10.15021,1.16559353895586,8.70819,0.656268,1.09559,0.71900065812,3672.63,45.0867052023121,41.6184971098266,0,11.5606936416185,0,0,0,1.73410404624277,0,3.84615384615385,169,0.541666666666667,0.0759142769,0.00172116755145072
ADAVIM_clean,10.34557,1.16233870560015,8.90065,0.637582,1.14025,0.7270028755,3693.81,46.7065868263473,39.5209580838323,0,11.9760479041916,0,0,0,1.79640718562874,0,3.84615384615385,181,0.580128205128205,0.0744382347,0.0015935004583859
ADAXEK_clean,5.76724,1.4051188344358,4.10445,1.26343,0.399073,0.50420080039,1033.38,46.4285714285714,28.5714285714286,17.8571428571429,3.57142857142857,0,0,0,3.57142857142857,10,7.69230769230769,19,0.730769230769231,0.0419592098,0.00118850215587866
ADAXIO_clean,5.72682,1.14340877100159,5.00855,1.28062,0.385283,0.49340111546,890.52,46.4285714285714,28.5714285714286,17.8571428571429,3.57142857142857,0,0,0,3.57142857142857,10,7.69230769230769,73,0.701923076923077,0.0356227385,0.000254102085192436
ADIQEL_clean,4.43355,1.13284563730951,3.91364,1.23763,0.378303,0.46819914189,634.715,45.7142857142857,34.2857142857143,11.4285714285714,5.71428571428571,0,0,0,2.85714285714286,8,6.25,21,0.65625,0.0533974058,0.000821156632717522
ADODAA_charged,10.017,2.04157749923571,4.9065,1.03876,0.660015,0.6855971814,1977.46,35.2941176470588,17.6470588235294,20.5882352941176,17.6470588235294,0,0,0,8.82352941176471,4.66666666666667,25,73,0.760416666666667,0.0401095027,0.00116715463016236
ADUWIH_clean,9.28386,1.41708464476187,6.55138,0.722123,0.982935,0.709799971005,2844.14,48.6486486486487,32.4324324324324,16.2162162162162,0,0,0,0,2.7027027027027,12,5.55555555555556,145,0.671296296296296,0.0703664305,0.00103275751313341
AFEJOK_ion_b,5.99825,1.16995878593065,5.12689,1.10129,0.52738,0.5807983202,1489.79,37.3831775700935,29.9065420560748,2.80373831775701,8.41121495327103,16.8224299065421,0,2.80373831775701,1.86915887850467,3,5,25,0.625,0.0431921452,0.000264952954188475
AFITEP_clean,4.64022,1.13176925684822,4.09997,1.06928,0.492105,0.5261980344,1422.49,53.0612244897959,32.6530612244898,8.16326530612245,4.08163265306122,0,0,0,2.04081632653061,8,3.84615384615385,37,0.711538461538462,0.0539493631,0.000375792871261818
AFIXAO_clean,6.3306,1.40027471980571,4.52097,1.12223,0.508096,0.57020057408,1176.44,35.2941176470588,35.2941176470588,0,23.5294117647059,0,0,0,5.88235294117647,0,16.6666666666667,61,0.508333333333333,0.0305553002,0.000211022695305373
AFIXES_clean,6.43864,1.35604557612519,4.7481,1.12574,0.511486,0.57580024964,1159.23,35.2941176470588,35.2941176470588,0,23.5294117647059,0,0,0,5.88235294117647,0,16.6666666666667,61,0.508333333333333,0.0304851624,0.000134446401005974
AFOTOF_clean,8.7931,1.29828270733087,6.77287,1.07439,0.571859,0.61439959101,1533.66,52.5,30,15,0,0,0,0,2.5,12,4.76190476190476,31,0.738095238095238,0.0484698476,0.00106861522107397
AFOTUL_clean,8.80212,1.29175471963934,6.81408,1.05969,0.579417,0.61400240073,1588.47,52.5,30,15,0,0,0,0,2.5,12,4.76190476190476,31,0.738095238095238,0.0500411846,0.000512008036150037
AFOVAT_clean,8.32882,1.27205332078918,6.54754,1.04077,0.586104,0.60999946008,1605.18,52.5,30,15,0,0,0,0,2.5,12,4.76190476190476,31,0.738095238095238,0.0506015893,0.000609459121668338
AFOVEX_clean,8.81515,1.28491176311965,6.86051,1.02206,0.605638,0.61899837428,1637.43,52.5,30,15,0,0,0,0,2.5,12,4.76190476190476,31,0.738095238095238,0.0508642952,0.00111274023491317
AFOVIB_clean,8.79334,1.30442148110568,6.74118,1.0948,0.557543,0.6103980764,1513.94,52.5,30,15,0,0,0,0,2.5,12,4.76190476190476,31,0.738095238095238,0.048993708,0.000480892247484902
AFOYAW_clean,5.94533,1.40638313474744,4.22739,0.978122,0.624871,0.611200072262,1850.89,39.0625,32.8125,1.5625,23.4375,0,0,0,3.125,1,8,30,0.6,0.05136376,0.000500897507597647
AFOYIE_clean,9.08566,1.05410770492697,8.61929,0.761887,0.931897,0.710000209639,2697.6,40,32,0,24,0,0,0,4,0,10,25,0.625,0.0632689864,0.00102893606239903
AFOYOK_clean,7.73482,1.35274972236068,5.71785,0.979448,0.600338,0.587999853424,1668.18,58.0645161290323,19.3548387096774,0,19.3548387096774,0,0,0,3.2258064516129,0,5.55555555555556,61,0.847222222222222,0.0454759181,0.0013668967891258
AFUKET_clean,5.96671,1.2497559851706,4.7743,0.9597,0.620819,0.5957999943,1731.99,45.7142857142857,35.7142857142857,13.5714285714286,2.85714285714286,0,0,0,2.14285714285714,12.6666666666667,4.6875,157,0.61328125,0.0550909599,0.000966314154022554
AFUKIX_clean,8.69504,1.58830341844433,5.47442,0.784292,0.813728,0.638200360576,2572.85,47.6363636363636,34.1818181818182,13.8181818181818,2.18181818181818,0,0,0,2.18181818181818,12.6666666666667,4.58015267175572,169,0.645038167938931,0.061881954,0.00196134030781255
AGIREP_clean,10.92956,1.59411568232502,6.85619,0.99837,0.690726,0.68960011662,2253.69,45,15,31.6666666666667,0,0,0,0,8.33333333333333,7.6,18.5185185185185,181,0.837962962962963,0.05238233,0.00174635266480804
AGONAM_clean,5.63222,1.14772511915945,4.90729,1.43768,0.395082,0.56800148976,953.171,45.4545454545455,13.6363636363636,36.3636363636364,0,0,0,0,4.54545454545455,16,10,35,0.875,0.0283283681,0.000545994634339938
AGONEQ_clean,6.16099,1.04315530865494,5.90611,1.08253,0.623722,0.67519777666,2090.61,47.6190476190476,9.52380952380952,38.0952380952381,0,0,0,0,4.76190476190476,16,10,37,0.925,0.0453985377,0.00258835815407841
AHEQAH_clean,9.26829,1.49086255957714,6.21673,0.759287,0.941146,0.714599922902,3181.91,60,27.2727272727273,10.9090909090909,0,0,0,0,1.81818181818182,12,3.03030303030303,103,0.78030303030303,0.071732305,0.00186037079861534
AJIGIL_clean,6.71352,1.21039346910517,5.54656,1.08988,0.443902,0.48379991176,914.419,33.695652173913,47.2826086956522,7.60869565217391,8.69565217391304,0.543478260869565,0,0.543478260869565,1.6304347826087,9.33333333333333,4.83870967741935,75,0.30241935483871,0.0245301504,0.000338195549211123
AKOBAF_clean,4.84557,1.27500236814685,3.80044,1.15061,0.432814,0.49800011654,867.108,44.9438202247191,40.4494382022472,4.49438202247191,8.98876404494382,0,0,0,1.12359550561798,8,2.5,89,0.55625,0.0346778868,0.000811664995000682
ALAHUS_clean,7.1812,1.31652568629392,5.45466,1.36604,0.41902,0.5723980808,1122.76,50.5882352941176,22.3529411764706,21.1764705882353,2.35294117647059,0,0,0,3.52941176470588,12,6.97674418604651,269,0.781976744186046,0.0306820844,0.000321383540374507
