MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,TDU,DU,MP,O-to-M,U_He (mol/kg),D_He (cm2/s)
RORTAV_clean,9.60382,1.76873421894482,5.42977,0.669195,1.06247,0.71099961165,2677.74,44.7761194029851,35.8208955223881,8.95522388059701,8.95522388059701,0,0,0,1.49253731343284,145,0.604166666666667,3.33333333333333,12,0.0445630493,0.000982911519339437
RUPVAB_clean,13.61739,2.94905729024546,4.61754,0.953237,0.722381,0.688600297297,2325.64,45.3781512605042,15.1260504201681,31.9327731092437,0,0,0,0,7.56302521008403,181,0.837962962962963,16.6666666666667,8.44444444444444,0.0293913363,0.00114248269138908
RUYQOT_clean,9.68542,1.33349763257641,7.26317,1.1664,0.49297,0.575000208,1233.47,51.219512195122,29.2682926829268,14.6341463414634,2.4390243902439,0,0,0,2.4390243902439,136,0.71957671957672,4.76190476190476,12,0.0189513505,0.000805428487590393
RUYVEO_clean,12.21297,1.20655769124377,10.12216,0.962787,0.659959,0.635399945733,1518.32,55.1020408163265,30.6122448979592,12.2448979591837,0,0,0,0,2.04081632653061,176.5,0.726337448559671,3.7037037037037,12,0.0266220836,0.00135042949909213
SALXEL_clean,17.7233,1.1874287306928,14.92578,0.954529,0.763518,0.728800073022,1664.76,41.3793103448276,0,48.2758620689655,0,0,0,0,10.3448275862069,145,1.00694444444444,25,9.33333333333333,0.030008775,0.0020611886170404
SARGID_clean,11.28011,1.04474967467664,10.79695,1.13003,0.569013,0.64300176039,1372.74,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,64,0.888888888888889,25,6,0.0249854983,0.00124746960301201
SARGOJ_clean,11.21149,1.03416153651738,10.84114,1.13101,0.56781,0.6421987881,1373.27,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,64,0.888888888888889,25,6,0.0249945823,0.000660819942671211
SENVIR_clean,15.37344,3.95248819917934,3.88956,0.850165,0.77585,0.65960051525,2031.12,51.6129032258064,25.8064516129032,12.9032258064516,6.45161290322581,0,0,0,3.2258064516129,145,0.755208333333333,6.25,8,0.0319518441,0.000520815150982006
SEWCED_clean,12.17369,1.28003974596231,9.5104,0.810307,0.830303,0.672800333021,2172.08,53.3333333333333,31.1111111111111,6.22222222222222,4.44444444444444,3.55555555555556,0,0,1.33333333333333,341,0.710416666666667,2.5,9.33333333333333,0.0301215252,0.001682012833988
SICZOV_clean,18.76086,1.58101353828262,11.86635,0.419881,2.00247,0.84079910607,4222.76,54.7528517110266,27.3764258555133,14.4486692015209,0,0,0,1.14068441064639,2.28136882129278,109,0.756944444444444,4.16666666666667,12.6666666666667,0.085784835,0.00435322594442492
SIZPUN_clean,19.22538,2.86510645019955,6.71018,0.693763,1.09115,0.75699949745,3103.37,52.1739130434783,13.0434782608696,26.0869565217391,4.34782608695652,0,0,0,4.34782608695652,253,0.878472222222222,8.33333333333333,12,0.0482195207,0.00171162490984114
SOVLEW_clean,16.78989,2.52841511457003,6.64048,0.755158,0.982576,0.742000127008,2896.07,44.1176470588235,17.6470588235294,19.1176470588235,14.7058823529412,0,0,0,4.41176470588235,193,0.804166666666667,10,8.66666666666667,0.0416788527,0.000962435434399985
SOZGIZ_clean,8.59808,2.2410442470495,3.83664,1.027,0.608761,0.625197547,1735.31,46.1538461538462,28.8461538461538,11.5384615384615,11.5384615384615,0,0,0,1.92307692307692,133,0.692708333333333,4.16666666666667,12,0.0261184073,0.001036202050372
SOZGOF_clean,8.62412,2.29453990113182,3.75854,1.03974,0.598036,0.62180195064,1703.98,46.1538461538462,28.8461538461538,11.5384615384615,11.5384615384615,0,0,0,1.92307692307692,133,0.692708333333333,4.16666666666667,12,0.0258480309,0.00096210367662044
SOZRUW_clean,8.81736,2.19822892359241,4.01112,0.978332,0.644771,0.630800101972,1834.4,46.1538461538462,28.8461538461538,11.5384615384615,11.5384615384615,0,0,0,1.92307692307692,133,0.692708333333333,4.16666666666667,12,0.0269698869,0.000759695961773253
SOZSAD_clean,8.8027,2.20190256067758,3.99777,0.979603,0.645363,0.632199530889,1840.31,46.1538461538462,28.8461538461538,11.5384615384615,11.5384615384615,0,0,0,1.92307692307692,133,0.692708333333333,4.16666666666667,12,0.0276484128,0.000819432857211695
SOZSEH_clean,8.87095,2.20711026407846,4.01926,0.99882,0.630744,0.62999972208,1781.67,46.1538461538462,28.8461538461538,11.5384615384615,11.5384615384615,0,0,0,1.92307692307692,133,0.692708333333333,4.16666666666667,12,0.0263532102,0.000801109155356892
SOZSIL_clean,8.7376,2.19915080401795,3.97317,0.99936,0.631404,0.63099990144,1795.03,46.1538461538462,28.8461538461538,11.5384615384615,11.5384615384615,0,0,0,1.92307692307692,133,0.692708333333333,4.16666666666667,12,0.026797824,0.000698636760864263
SOZSOR_clean,8.74499,2.19062875751503,3.992,1.01024,0.621043,0.62740248032,1767.53,46.1538461538462,28.8461538461538,11.5384615384615,11.5384615384615,0,0,0,1.92307692307692,133,0.692708333333333,4.16666666666667,12,0.0262866814,0.000750258410464079
SOZSUX_clean,8.70746,2.19401672575358,3.96873,1.0202,0.615958,0.6284003516,1748.63,46.1538461538462,28.8461538461538,11.5384615384615,11.5384615384615,0,0,0,1.92307692307692,133,0.692708333333333,4.16666666666667,12,0.026318924,0.0008481400768511
SUFHIM_clean,10.78647,1.1392253056267,9.46825,1.0639,0.534826,0.5690013814,1249.03,41.3793103448276,13.7931034482759,34.4827586206897,0,0,0,0,10.3448275862069,181,0.837962962962963,25,6.66666666666667,0.0204786363,0.00106095747682977
SUGDIJ_auto,12.99556,1.1208760310192,11.59411,0.409914,2.04775,0.8394013935,4816.02,47.787610619469,31.858407079646,11.5044247787611,5.30973451327434,0,0,0,3.53982300884956,73,0.675925925925926,7.40740740740741,6.5,0.082971144,0.0026192401037879
SUKNOC_charged,12.16925,1.06679307672617,11.40732,0.725109,0.965373,0.700000650657,2500.21,45.3488372093023,34.8837209302326,6.97674418604651,10.4651162790698,0,0,0,2.32558139534884,97,0.621794871794872,5.12820512820513,6,0.0378608083,0.00197951878105331
SUKNUI_charged,11.25061,1.09210774102239,10.30174,0.775347,0.883217,0.684799651299,2393.32,45.3488372093023,34.8837209302326,6.97674418604651,10.4651162790698,0,0,0,2.32558139534884,97,0.621794871794872,5.12820512820513,6,0.0338942438,0.00119026640406002
SUQHUJ_clean,7.25953,1.38696550129821,5.23411,1.08539,0.653219,0.70899737041,2488.77,41.8604651162791,13.953488372093,37.2093023255814,0,0,0,0,6.97674418604651,46,0.851851851851852,16.6666666666667,10.6666666666667,0.027590306,0.00172704920622587
SUVNEE_clean,15.6562,2.24999065869158,6.95834,0.815704,0.851289,0.694399842456,1942.26,45.7765667574932,26.158038147139,20.708446866485,3.26975476839237,0,0,0,4.08719346049046,961,0.715029761904762,8.92857142857143,10.1333333333333,0.0346825646,0.00145055665098093
TADWEC_manual,12.9835,1.06217705596115,12.22348,0.782876,0.825418,0.646199942168,2055.94,53.0612244897959,34.6938775510204,10.2040816326531,0,0,0,0,2.04081632653061,141,0.677884615384615,3.84615384615385,10,0.0326307947,0.000890359562037288
TADWIG_manual,12.20204,1.01575065991944,12.01283,0.782648,0.856323,0.670199483304,2138.55,55.8139534883721,30.2325581395349,11.6279069767442,0,0,0,0,2.32558139534884,141,0.734375,4.16666666666667,10,0.0350201465,0.0014078473214739
TAGTIH_clean,7.18408,1.32589188490855,5.4183,0.735724,0.964764,0.709800029136,3742.25,41.8604651162791,13.953488372093,37.2093023255814,0,0,0,0,6.97674418604651,46,0.851851851851852,16.6666666666667,10.6666666666667,0.0388163902,0.000838600653083627
TAGTUT_clean,8.9985,1.76030783135005,5.11189,0.769828,0.849281,0.653800293668,2552.36,50.5263157894737,25.2631578947368,18.9473684210526,0,0,0,0,5.26315789473684,289,0.752604166666667,10.4166666666667,7.2,0.0360224593,0.000681482785328991
TAGVAB_clean,7.19373,1.3139808868334,5.47476,0.743514,0.911886,0.678000007404,3328.7,47.0588235294118,23.5294117647059,23.5294117647059,0,0,0,0,5.88235294117647,109,0.756944444444444,12.5,8,0.0376927673,0.000934999394470367
TAMHUM_clean,11.15594,1.53684254029481,7.259,0.82433,0.883384,0.72819993272,2467.12,40.9090909090909,36.3636363636364,0,18.1818181818182,0,0,0,4.54545454545455,91,0.561728395061728,11.1111111111111,0,0.0326547828,0.00158222190712107
TASFAU_clean,11.93851,1.60227379485652,7.45098,0.561345,1.40591,0.78920054895,4393,48,32,0,16,0,0,0,4,769,0.667534722222222,8.33333333333333,0,0.0564121481,0.00165611771812415
TASYUJ_charged,12.08735,1.1255595275897,10.73897,0.620401,1.1686,0.7250006086,2740.45,42.1725239616613,30.6709265175719,11.5015974440895,14.0575079872204,0,0,0,1.59744408945687,169,0.640151515151515,3.78787878787879,14.4,0.046581561,0.00211327732249813
TASZAQ_charged,12.48204,1.11379957739642,11.20672,0.609743,1.19723,0.73000261189,2375.98,41.1214953271028,29.9065420560748,13.0841121495327,14.3302180685358,0,0,0,1.55763239875389,169,0.640151515151515,3.78787878787879,16.8,0.0461959712,0.00180593007583856
TASZEU_charged,12.15024,1.1121704745167,10.9248,0.559582,1.34172,0.75080236104,3609.76,44.4444444444444,32.3232323232323,8.08080808080808,13.4680134680135,0,0,0,1.68350168350168,169,0.640151515151515,3.78787878787879,9.6,0.0550371253,0.00188448764869497
TATPOV_clean,8.94506,1.39844569548952,6.39643,0.932619,0.730416,0.681199839504,2192.51,52.7777777777778,19.4444444444444,22.2222222222222,0,0,0,0,5.55555555555556,125,0.822368421052632,10.5263157894737,8,0.0299034782,0.000724177235628124
TAZYAV_clean,6.36917,1.22831983676838,5.18527,0.882052,0.825122,0.727800510344,3308.15,29.2682926829268,0,0,29.2682926829268,0,0,29.2682926829268,12.1951219512195,49,1.02083333333333,41.6666666666667,0,0.0289225238,0.00170065780117698
TEFWIL_clean,18.12979,3.17410509508419,5.71178,1.1222,0.573515,0.643598533,1415.26,38.4615384615385,11.5384615384615,30.7692307692308,15.3846153846154,0,0,0,3.84615384615385,205,0.854166666666667,10,16,0.0203879378,0.00136394184907968
TEFWOR_clean,8.09113,1.7523926890598,4.61719,1.43313,0.379311,0.54360197343,916.666,40,8,32,16,0,0,0,4,217,0.904166666666667,10,16,0.0127652385,0.000436980362743226
TEMPAE_clean,9.74723,2.25433070137704,4.32378,0.807529,0.844799,0.682199691671,2621.22,45.3781512605042,40.3361344537815,10.9243697478992,0,0,0,0,3.36134453781513,121,0.560185185185185,7.40740740740741,6.5,0.0307681442,0.00117069495540481
TETZEZ_clean,10.62365,1.57841757830317,6.73057,0.736025,0.92986,0.6844002065,2583.34,50,32.6086956521739,10.8695652173913,4.34782608695652,0,0,0,2.17391304347826,187,0.677536231884058,4.34782608695652,10,0.0374590603,0.00124911755151503
TIRQOB_clean,6.9378,1.35702689486553,5.1125,1.1916,0.475998,0.5671992168,1256.68,53.9325842696629,26.9662921348315,14.6067415730337,0,0,0,0,4.49438202247191,289,0.752604166666667,8.33333333333333,6.5,0.0187222678,0.000911956088079329
TISHAF_clean,10.6324,2.40813007761805,4.41521,0.802555,0.821626,0.65940005443,2662.99,53.7313432835821,29.8507462686567,13.4328358208955,0,0,0,0,2.98507462686567,157,0.726851851851852,5.55555555555556,9,0.0349359669,0.0011417723524611
TONTIB_clean,8.17686,2.10674313628494,3.88128,0.785515,0.819081,0.643400411715,2681.7,58.0645161290323,19.3548387096774,0,19.3548387096774,0,0,0,3.2258064516129,181,0.837962962962963,5.55555555555556,0,0.032727229,0.000435473368964531
TONTOH_clean,8.07783,2.1223099457457,3.80615,0.808912,0.776351,0.627999640112,2549.12,58.0645161290323,19.3548387096774,0,19.3548387096774,0,0,0,3.2258064516129,181,0.837962962962963,5.55555555555556,0,0.0313400466,0.00102385206207783
TONTUN_clean,8.01411,2.10968694718221,3.79872,0.818446,0.768774,0.629200005204,2514.12,58.0645161290323,19.3548387096774,0,19.3548387096774,0,0,0,3.2258064516129,181,0.837962962962963,5.55555555555556,0,0.0309674128,0.00109764359991884
TONVAV_clean,8.13737,2.11482205323589,3.84778,0.811081,0.783646,0.635600381326,2581.06,58.0645161290323,19.3548387096774,0,19.3548387096774,0,0,0,3.2258064516129,181,0.837962962962963,5.55555555555556,0,0.0319387163,0.000661295617462886
TOVJAR_clean,12.4053,1.45540445890884,8.52361,0.516295,1.56693,0.80899812435,4005.36,51.1848341232227,28.436018957346,14.6919431279621,0,0,0,0,5.68720379146919,313,0.724537037037037,11.1111111111111,5.16666666666667,0.0688617988,0.00330817825286923
TOVJIZ_clean,12.65101,1.52594625238222,8.2906,0.451159,1.77897,0.80259832623,4503.64,52.9411764705882,29.4117647058824,14.7058823529412,0,0,0,0,2.94117647058824,157,0.726851851851852,5.55555555555556,10,0.0760348141,0.00329079749926925
TOVJOF_clean,12.42499,1.48485565518338,8.36781,0.470537,1.71124,0.80520173588,4335.39,50.4201680672269,34.453781512605,12.6050420168067,0,0,0,0,2.52100840336134,159,0.6625,5,10,0.0696400275,0.0029018681427358
TOVJUL_clean,7.14215,1.34673947681534,5.30329,0.862488,0.764532,0.659399675616,2401.98,42.6666666666667,32,20,0,0,1.33333333333333,0,4,161,0.62890625,9.375,10,0.0279627975,0.00070422093497802
TOVKIA_clean,11.37766,2.27208297803934,5.00759,0.697273,1.02542,0.71499767966,3392.15,53.1914893617021,29.7872340425532,13.8297872340426,0,0,0,0,3.19148936170213,109,0.726666666666667,6,8.66666666666667,0.0443390922,0.0014659661426501
TOWNEA_clean,8.82467,1.13434633499239,7.77952,0.718839,0.978244,0.703199938716,3059.02,51.219512195122,29.2682926829268,15.8536585365854,0,0,0,0,3.65853658536585,241,0.717261904761905,7.14285714285714,8.66666666666667,0.0400972385,0.00172946267010647
TUYHUR_clean,9.01467,2.07724691915607,4.33972,1.00323,0.706918,0.70920134514,2251.06,43.75,18.75,25,6.25,0,0,0,6.25,89,0.794642857142857,14.2857142857143,8,0.0261825301,0.000801082808466192
UBIBUF_clean,11.65323,1.52648070159352,7.63405,0.757644,0.983311,0.744999679284,3087.55,47.0588235294118,17.6470588235294,23.5294117647059,5.88235294117647,0,0,0,5.88235294117647,118,0.819444444444444,12.5,8,0.0417815882,0.00226184438286348
UBULIO_SL,24.23226,1.05821379864196,22.89921,0.438068,1.8851,0.8258019868,4150.4,48.5436893203884,32.0388349514563,14.5631067961165,0.970873786407767,0,0,0,3.88349514563107,202,0.673333333333333,8,7.5,0.0769220823,0.00268244730811197
UFUQIV_clean,7.38156,1.26889139863133,5.81733,0.675677,1.03807,0.70140002339,3536.85,48.780487804878,39.0243902439024,0,9.75609756097561,0,0,0,2.4390243902439,97,0.60625,5,0,0.0407630791,0.00127637859651686
UJUPUM_clean,6.77742,1.19516883336743,5.67068,0.861722,0.821843,0.708200193646,2907.78,20.8695652173913,31.304347826087,0,41.7391304347826,0,0,0,6.08695652173913,25,0.260416666666667,29.1666666666667,0,0.0295921199,0.00179145973818732
UKIQOV_clean,13.66711,1.41802507332854,9.63813,0.628902,1.23644,0.77759958888,3346.47,50.8474576271186,23.728813559322,20.3389830508475,0,0,0,0,5.08474576271187,139,0.772222222222222,10,8,0.0535112093,0.00272269153876792
UMARAC_charged,7.63967,1.88635690229039,4.04996,1.1879,0.524119,0.6226009601,1549.77,28.1879194630872,36.241610738255,4.02684563758389,20.1342281879195,5.36912751677852,0,0,6.04026845637584,61,0.363095238095238,21.4285714285714,1.33333333333333,0.0170413245,0.000365747373757223
UMIZEX_clean,6.27903,1.22678277315275,5.11829,1.43647,0.385668,0.55400051196,1151.52,47.2222222222222,29.4444444444444,19.4444444444444,0,0,0,0,3.88888888888889,235,0.691176470588235,8.23529411764706,10,0.0148567548,0.000793026504895503
UMOBEF_clean,12.498,2.06914363479234,6.04018,0.48038,1.65952,0.7972002176,5211.38,52.5,32.5,12.5,0,0,0,0,2.5,262,0.693121693121693,4.76190476190476,10,0.0711646681,0.00254032344342494
UMOBEF02_clean,11.74556,1.92658494858584,6.09657,0.512375,1.53716,0.787602355,5169.77,52.5,32.5,12.5,0,0,0,0,2.5,262,0.693121693121693,4.76190476190476,10,0.0662799524,0.00196975104621087
UMODEH01_clean,11.30468,2.087648637219,5.41503,0.512269,1.52498,0.78119997962,5157.57,51.1627906976744,34.8837209302326,11.6279069767442,0,0,0,0,2.32558139534884,262,0.661616161616162,4.54545454545455,10,0.065539782,0.00239397368125965
UMODEH03_clean,11.61852,2.14337737471083,5.42066,0.51003,1.53913,0.7850024739,5166.3,51.1627906976744,34.8837209302326,11.6279069767442,0,0,0,0,2.32558139534884,262,0.661616161616162,4.54545454545455,10,0.0645118229,0.00142313957984646
UMODEH04_clean,11.36787,2.12514534829377,5.34922,0.533932,1.444,0.770997808,5154.94,51.1627906976744,34.8837209302326,11.6279069767442,0,0,0,0,2.32558139534884,262,0.661616161616162,4.54545454545455,10,0.0624953153,0.00276791986413444
UMODEH15_clean,11.39121,2.11962613692186,5.37416,0.528259,1.46973,0.77639810007,5150.56,51.1627906976744,34.8837209302326,11.6279069767442,0,0,0,0,2.32558139534884,262,0.661616161616162,4.54545454545455,10,0.0629583895,0.00307795966458724
UMOKIS_clean,10.47066,1.27026102400606,8.24292,0.843112,0.784949,0.661799921288,2088.78,44.9612403100775,27.906976744186,12.4031007751938,12.4031007751938,0,0,0,2.32558139534884,161,0.693965517241379,5.17241379310345,10.6666666666667,0.029732497,0.00168308258396682
UMOVEZ_clean,11.7936,1.97611954303408,5.96806,0.502437,1.57671,0.79219744227,5217.08,52.5,32.5,12.5,0,0,0,0,2.5,262,0.693121693121693,4.76190476190476,10,0.0679138524,0.00177933932404576
UMOVID_clean,12.08323,2.00643781456371,6.02223,0.495095,1.60737,0.79580085015,5153.36,52.5,32.5,12.5,0,0,0,0,2.5,262,0.693121693121693,4.76190476190476,10,0.0691639048,0.0025187958051138
UMOVOJ_clean,12.44931,2.05785283801073,6.04966,0.481059,1.66466,0.80079967494,5172.97,52.5,32.5,12.5,0,0,0,0,2.5,262,0.693121693121693,4.76190476190476,10,0.0714058466,0.0019528933067714
UMOYOM07_clean,9.75529,1.8164449012576,5.37054,0.541661,1.42377,0.77120068197,5154.28,51.1111111111111,35.5555555555556,11.1111111111111,0,0,0,0,2.22222222222222,271,0.654589371980676,4.34782608695652,10,0.0607881972,0.00287382499094362
UMOYOM08_clean,9.66223,1.78173607256594,5.42293,0.547658,1.39576,0.76439913008,4909.89,60.9756097560976,24.390243902439,12.1951219512195,0,0,0,0,2.4390243902439,361,0.802222222222222,4,10,0.0582677996,0.00214586707493812
UTEWOG_clean,14.59149,1.52747446007355,9.55269,0.752086,0.957869,0.720399864734,1745.71,47.6190476190476,28.5714285714286,0,19.047619047619,0,0,0,4.76190476190476,85,0.708333333333333,10,0,0.042648301,0.00244924319399806
UVEVUN_clean,13.08634,2.00270570969021,6.53433,0.765991,0.920115,0.704799808965,2929.42,55.5555555555556,20,17.7777777777778,2.22222222222222,0,0,0,4.44444444444444,247,0.823333333333333,8,8,0.0404432564,0.00125569680779867
UXUNUX_clean,7.36512,1.27134758922591,5.79316,0.678518,1.02989,0.69879890302,3472.7,48.780487804878,39.0243902439024,0,9.75609756097561,0,0,0,2.4390243902439,97,0.60625,5,0,0.0406841051,0.00085001466373327
UXUPIN_clean,7.3374,1.28221079745424,5.72246,0.669934,1.05473,0.70659948782,3652.82,48.780487804878,39.0243902439024,0,9.75609756097561,0,0,0,2.4390243902439,97,0.60625,5,0,0.0422199425,0.00138477420852764
VACFOV_clean_h,7.04016,1.03474397282683,6.80377,0.930569,0.712252,0.662799631388,2722.98,48.4848484848485,24.2424242424242,24.2424242424242,0,0,0,0,3.03030303030303,37,0.770833333333333,6.25,16,0.0291666004,0.00106070437522186
VALWUD_clean,10.17237,1.66659075642643,6.1037,0.867774,0.782692,0.679199767608,1727.49,46.1538461538462,17.3076923076923,25,5.76923076923077,0,0,0,5.76923076923077,157,0.817708333333333,12.5,8.66666666666667,0.0331049524,0.00182477645084957
VALXAK_clean,9.98876,1.60085261192535,6.23965,0.742505,0.929286,0.68999950143,2003.86,46.1538461538462,17.3076923076923,25,5.76923076923077,0,0,0,5.76923076923077,157,0.817708333333333,12.5,8.66666666666667,0.0391193907,0.00136122159463772
VALXEO_clean,9.6783,1.43774567040724,6.73158,0.83384,0.815983,0.68039926472,1802.51,46.1538461538462,17.3076923076923,25,5.76923076923077,0,0,0,5.76923076923077,157,0.817708333333333,12.5,8.66666666666667,0.0345386229,0.00108216358310199
VALXIS_clean,10.17011,1.71553614563513,5.92824,0.888503,0.778388,0.691600073164,1671.71,46.1538461538462,17.3076923076923,25,5.76923076923077,0,0,0,5.76923076923077,157,0.817708333333333,12.5,8.66666666666667,0.032194014,0.00111693150382735
VALXOY_clean,10.47061,1.87357253542045,5.58858,0.777087,0.876093,0.680800481091,1910.51,46.1538461538462,17.3076923076923,25,5.76923076923077,0,0,0,5.76923076923077,157,0.817708333333333,12.5,8.66666666666667,0.0378787249,0.00108614612576324
VAMQIM_clean,11.48256,1.05979002745795,10.83475,1.17217,0.55265,0.6477997505,1317.75,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,64,0.888888888888889,25,6,0.024151379,0.00106176035715081
VAMQOS_clean,11.49062,1.05933426876691,10.84702,1.17541,0.550957,0.64760036737,1321.44,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,64,0.888888888888889,25,6,0.0243105406,0.00190077216969169
VARWOC_clean,8.41083,1.29176195222642,6.51113,1.24989,0.55733,0.6966011937,1828.2,21.0526315789474,38.5964912280702,28.0701754385965,5.26315789473684,0,0,0,7.01754385964912,5,0.104166666666667,33.3333333333333,8,0.0201499151,0.00209881931775173
VARWUI_clean,8.3742,1.2915554280585,6.48381,1.28778,0.53938,0.6946027764,1745.13,21.0526315789474,38.5964912280702,28.0701754385965,5.26315789473684,0,0,0,7.01754385964912,5,0.104166666666667,33.3333333333333,8,0.0192970644,0.00241572457540359
VAZTUM_clean,15.07409,1.89967712990921,7.93508,0.591689,1.37167,0.81160205063,3796.89,45.2830188679245,22.6415094339623,24.5283018867925,0,0,0,0,7.54716981132075,145,0.755208333333333,16.6666666666667,6.5,0.0556284649,0.00151499607378602
VEBHUG_SL,17.30249,1.76132941892637,9.82354,0.511068,1.65692,0.84679879056,3751.27,45.2830188679245,11.3207547169811,24.5283018867925,0,0,0,11.3207547169811,7.54716981132075,43,0.895833333333333,16.6666666666667,6.5,0.0704947507,0.00227153343036943
VEFMAW_charged,14.37312,1.50880839458584,9.52614,0.810102,0.792987,0.642400354674,2032.82,44.0191387559809,37.3205741626794,12.4401913875598,3.82775119617225,0,0,0,2.39234449760766,160,0.579710144927536,5.43478260869565,10.4,0.0308059137,0.0018061883320013
VEHJUP_clean,14.28068,2.0896272797509,6.83408,0.743695,1.04156,0.7746029642,3050.2,45.3781512605042,15.1260504201681,30.2521008403361,0,0,0,0,9.2436974789916,91,0.842592592592593,20.3703703703704,6.54545454545455,0.0440704927,0.00212405372952959
VEHNAZ_charged,11.89701,1.60886939729317,7.39464,0.776883,0.876065,0.680600005395,2204.47,40.4255319148936,35.1063829787234,7.4468085106383,12.7659574468085,1.06382978723404,0,0,3.19148936170213,87,0.572368421052632,7.89473684210526,4.66666666666667,0.0346534918,0.00130086813495718
VEJHID_clean,17.65342,2.23934392957264,7.8833,0.646039,1.23398,0.79719920522,3257.31,53.7931034482759,20.6896551724138,16.551724137931,4.13793103448276,0,0,0,4.82758620689655,127,0.814102564102564,8.97435897435897,6.85714285714286,0.0510861376,0.00258146446205521
VEJYIT_clean,6.4229,1.21495344781275,5.28654,0.928973,0.721442,0.670200139066,2140.07,35.2941176470588,35.2941176470588,0,23.5294117647059,0,0,0,5.88235294117647,49,0.510416666666667,16.6666666666667,0,0.0258605799,0.00100685096898435
VEJYIT01_clean,6.55973,1.29416418411032,5.0687,0.921332,0.728076,0.670799717232,2179.68,35.2941176470588,35.2941176470588,0,23.5294117647059,0,0,0,5.88235294117647,49,0.510416666666667,16.6666666666667,0,0.0261777034,0.000441787534824099
VETMIS_clean,17.23979,1.44292710199962,11.94779,0.311959,2.77664,0.86619783776,5633.74,56.6037735849057,32.0754716981132,7.54716981132075,1.88679245283019,0,0,0,1.88679245283019,259,0.719444444444444,3.33333333333333,8,0.1165847145,0.00333796269345308
VEWXAY_clean,5.90319,1.28737980952713,4.58543,0.850194,0.774411,0.658399585734,2907.44,43.1034482758621,41.3793103448276,6.89655172413793,6.89655172413793,0,0,0,1.72413793103448,105,0.525,4,8,0.0302738868,0.000699772495962608
VIMRAM_clean,9.39066,1.28523858729496,7.30655,1.12702,0.56645,0.638400479,1680.51,37.8378378378378,18.9189189189189,32.4324324324324,0,0,0,5.40540540540541,5.40540540540541,85,0.758928571428571,14.2857142857143,12,0.0212336291,0.00145774148332809
VIWMIZ_clean,9.56168,1.96880527283547,4.85659,0.901746,0.702415,0.63339991659,1905.97,48.2142857142857,37.5,0,12.5,0,0,0,1.78571428571429,265,0.613425925925926,3.7037037037037,0,0.0259081546,0.000675887795366458
VIWMOF_clean,9.80611,1.87358326900884,5.23388,0.869727,0.742532,0.645800128764,1980.84,48.2142857142857,37.5,0,12.5,0,0,0,1.78571428571429,265,0.613425925925926,3.7037037037037,0,0.0276887211,0.000858130359928534
VIZSOO_clean,10.55409,2.31320999533154,4.56253,0.761137,0.969602,0.737999957474,3503.12,48.8888888888889,26.6666666666667,0,20,2.22222222222222,0,0,2.22222222222222,129,0.732954545454545,4.54545454545455,0,0.0398122803,0.00121157141260073
VOGPEO_clean,11.06118,1.5785156400512,7.00733,0.767126,0.944043,0.724199930418,2858.15,52.1428571428571,20.7142857142857,22.8571428571429,0,0,0,0,4.28571428571429,235,0.804794520547945,8.21917808219178,10.6666666666667,0.0407091911,0.00253439430647443
VUJBEI_clean,18.44776,2.80546135292883,6.57566,0.562611,1.39955,0.78740222505,3863.94,57.1428571428571,19.047619047619,19.047619047619,0,0,0,0,4.76190476190476,241,0.836805555555556,8.33333333333333,8,0.0609471971,0.00202376580366744
VUZNOV_clean,7.56763,1.4330515567776,5.28078,0.714751,0.963133,0.688400274883,3229.9,41.0958904109589,32.8767123287671,0,24.6575342465753,0,0,0,1.36986301369863,109,0.605555555555556,3.33333333333333,0,0.0389197812,0.00203301235179544
WAFKAQ_clean,8.03491,1.45655220171163,5.51639,0.911443,0.724566,0.660400608738,2345.31,40,40,13.3333333333333,3.33333333333333,0,0,0,3.33333333333333,25,0.520833333333333,8.33333333333333,8,0.0318996916,0.000510399519250433
WAHKUO_clean,16.20891,2.2633242803583,7.16155,0.580972,1.30643,0.75899924996,3560.7,49.5575221238938,35.3982300884956,0,7.07964601769912,5.30973451327434,0,0,2.65486725663717,109,0.648809523809524,5.35714285714286,0,0.0566897259,0.00251794896648883
WAHNEB_clean,15.95836,2.3472801993334,6.79866,0.49512,1.57739,0.7809973368,4596.76,52.8301886792453,37.7358490566038,0,7.54716981132075,0,0,0,1.88679245283019,109,0.648809523809524,3.57142857142857,0,0.0664367596,0.00206761139447692
WAHNIF_clean,16.02728,2.30679374656369,6.94786,0.608079,1.24392,0.75640162968,3378.01,49.5575221238938,35.3982300884956,0,7.07964601769912,5.30973451327434,0,0,2.65486725663717,109,0.648809523809524,5.35714285714286,0,0.0530086987,0.00156758103025977
WAHNOL_clean,16.15521,2.25292541805134,7.17077,0.498613,1.55913,0.77740248669,4325.17,52.8301886792453,37.7358490566038,0,7.54716981132075,0,0,0,1.88679245283019,109,0.648809523809524,3.57142857142857,0,0.0659837966,0.00220336718604712
